WigleWifi-1.4,appRelease=2.60,model=SM-G973F,release=11,device=beyond1,display=RP1A.200720.012.G973FXXU9FUCD,board=exynos9820,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
22:3b:f3:55:21:a4,Helt KONGE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2021-05-11 13:34:22,44,-86,59.95529970777398,10.609634274192787,203.36988320485702,6,WIFI
1c:3b:f3:55:21:a4,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:22,44,-87,59.95529970777398,10.609634274192787,203.36988320485702,6,WIFI
80:ea:96:ec:7f:18,KA5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:22,13,-89,59.95529970777398,10.609634274192787,203.36988320485702,6,WIFI
1c:3b:f3:55:21:a3,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:22,5,-90,59.95529970777398,10.609634274192787,203.36988320485702,6,WIFI
48:e5:28:50:8f:6f,,Uncategorized;10,2021-05-11 13:34:22,7936,-79,59.95529970777398,10.609634274192787,203.36988320485702,6,BLE
24:4b:03:da:ea:48,,Misc,2021-05-11 13:34:22,0,-88,59.95529970777398,10.609634274192787,203.36988320485702,6,BLE
b8:f6:53:ac:09:a8,JBL Flip 5,Speaker,2021-05-11 13:34:22,1044,-51,59.95529970777398,10.609634274192787,203.36988320485702,6,BLE
04:a5:de:ae:3c:28,,Misc,2021-05-11 13:34:22,0,-85,59.95529970777398,10.609634274192787,203.36988320485702,6,BLE
9c:20:7b:d8:0a:7f,,Uncategorized;10,2021-05-11 13:34:22,7936,-70,59.95529970777398,10.609634274192787,203.36988320485702,6,BT
44:f0:34:da:ef:2a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:27,108,-94,59.95526217395553,10.609529006979672,204.75664682328414,6,WIFI
44:f0:34:ea:be:c7,Telenor2819dao,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:34:33,6,-61,59.95519983347075,10.609595895280597,203.96811210050538,4,WIFI
88:57:1d:57:06:ef,[washer]_E30AJT2103388F,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:33,1,-92,59.95519983347075,10.609595895280597,203.96811210050538,4,WIFI
44:f0:34:ea:be:c0,Telenor2819dao,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:34:37,100,-52,59.95516410082498,10.609668139958718,203.0505273694785,4,WIFI
88:57:1d:49:7a:28,[dryer]_E30AJT3103FFFF,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:37,4,-90,59.95516410082498,10.609668139958718,203.0505273694785,4,WIFI
48:e5:28:50:8f:6f,,Uncategorized;10,2021-05-11 13:34:37,7936,-63,59.95516410082498,10.609668139958718,203.0505273694785,4,BLE
88:57:1d:49:7a:28,[dryer]_E30AJT3103FFFF,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:39,4,-80,59.95515481056063,10.609717665139268,202.3664277987787,4,WIFI
24:4b:fe:d2:0e:60,NYSPRING,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:34:39,12,-92,59.95515481056063,10.609717665139268,202.3664277987787,4,WIFI
fa:8f:ca:64:f1:c0,,[ESS],2021-05-11 13:34:39,12,-92,59.95515481056063,10.609717665139268,202.3664277987787,4,WIFI
9c:20:7b:d8:0a:7f,,Uncategorized;10,2021-05-11 13:34:42,7936,-60,59.95516610287908,10.609770876822756,202.83326892262636,4,BT
24:4b:fe:d2:0e:64,NYSPRING_H,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:34:43,52,-95,59.95517155499194,10.609788168827436,202.80248108379106,4,WIFI
a0:e9:db:51:16:f9,iZound X-50,null;10,2021-05-11 13:34:44,1028,-74,59.955182477410304,10.609817413508736,202.95781084518913,3,BT
44:f0:34:ea:be:bf,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:46,100,-64,59.9551971694062,10.609851833429934,203.404960536692,3,WIFI
30:85:a9:e7:19:88,DIR-655,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:34:46,6,-93,59.9551971694062,10.609851833429934,203.404960536692,3,WIFI
4c:87:5d:9e:45:be,LE-Bose NC 700 HP,Headphones,2021-05-11 13:34:51,1048,-79,59.95524523810312,10.60993422530457,204.60241418306612,3,BLE
fc:db:b3:9f:2c:bb,G7-9F2CBB,[ESS],2021-05-11 13:34:52,10,-72,59.95525568734132,10.609943448451185,204.41709138547068,3,WIFI
62:31:97:d0:93:60,Altibox783801,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:58,5,-91,59.955315914691276,10.610017783306818,204.11676643564084,3,WIFI
62:31:97:d2:f4:b0,Altibox506393,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:34:58,6,-94,59.955315914691276,10.610017783306818,204.11676643564084,3,WIFI
30:85:a9:e7:19:88,DIR-655,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:35:01,6,-84,59.955346630335654,10.609977822097523,203.5090719944919,3,WIFI
62:31:97:62:39:10,Altibox391784,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:35:01,10,-92,59.955346630335654,10.609977822097523,203.5090719944919,3,WIFI
4c:87:5d:9e:45:be,LE-Bose NC 700 HP,Headphones,2021-05-11 13:35:03,1048,-68,59.95536589094757,10.609948759133376,203.2696425396632,3,BLE
10:62:eb:99:eb:94,toulouse,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2021-05-11 13:35:08,6,-79,59.95538729047198,10.609859226928897,202.31432173462034,2,WIFI
44:f0:34:da:ef:2b,Telenor9027med,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:35:14,108,-95,59.95534613691597,10.609742897346141,202.32590117124874,2,WIFI
24214_10006_28188178,ICE Communication Norge AS,UNKNOWN;no,2021-05-11 13:35:14,6200,-99,59.95534613691597,10.609742897346141,202.32590117124874,2,GSM
44:f0:34:da:ef:2a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:35:20,108,-89,59.955303868033546,10.609635241781962,202.2837817343685,3,WIFI
44:f0:34:da:ef:2b,Telenor9027med,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:35:20,108,-90,59.955303868033546,10.609635241781962,202.2837817343685,3,WIFI
64:d2:c4:9b:9a:df,,Uncategorized;10,2021-05-11 13:35:24,7936,-92,59.95526997357348,10.609590795614535,201.19519333917674,2,BT
64:d2:c4:9b:9a:df,,Uncategorized;10,2021-05-11 13:35:27,7936,-86,59.955241682227765,10.609587117245551,200.63842434703406,2,BT
b8:f6:53:ac:09:a8,JBL Flip 5,Speaker,2021-05-11 13:35:32,1044,-46,59.955192567546526,10.609623164360942,201.0157756119999,2,BLE
80:ea:96:ec:7f:18,KA5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:35:33,13,-80,59.955183760863875,10.609640376766755,201.02702185503088,2,WIFI
00:22:07:b4:b3:bc,NextGenTel_B3BD,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:35:33,1,-88,59.955183760863875,10.609640376766755,201.02702185503088,2,WIFI
90:f8:91:ed:6b:69,Telenor2196fus,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:35:36,100,-89,59.95517390439726,10.609674131476945,199.99070578649258,3,WIFI
60:03:a6:04:9e:12,NextGenTel_9E12,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:35:36,11,-91,59.95517390439726,10.609674131476945,199.99070578649258,3,WIFI
00:22:07:b2:ab:03,NextGenTel_B3BD,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:35:39,140,-94,59.95518111017942,10.609759616109562,200.08771530031325,2,WIFI
44:f0:34:ea:be:bf,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:35:42,100,-57,59.95519708306547,10.609830274460085,200.1819130561065,3,WIFI
f2:f6:c1:60:2e:e9,SONOS-AxcBDQACCvD2wWAu6QM=,[ESS],2021-05-11 13:35:42,11,-92,59.95519708306547,10.609830274460085,200.1819130561065,3,WIFI
62:31:97:62:06:70,Altibox086127,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:35:45,11,-92,59.955218847555756,10.60989207800593,200.4591804713828,3,WIFI
48:e5:28:50:8f:6f,,Uncategorized;10,2021-05-11 13:35:47,7936,-50,59.95523516346247,10.609926115426122,200.20878072144114,3,BLE
04:a5:de:ae:3c:28,,Misc,2021-05-11 13:35:47,0,-73,59.95523516346247,10.609926115426122,200.20878072144114,3,BLE
88:57:1d:57:06:ef,[washer]_E30AJT2103388F,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:35:48,1,-87,59.95524344002879,10.609944180435155,200.0630721088315,3,WIFI
88:41:fc:d9:31:bc,SvingParken,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2021-05-11 13:35:57,6,-85,59.955336574539004,10.609972855394474,199.89498046185471,2,WIFI
62:31:97:61:dd:68,Altibox406559,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:35:57,2,-90,59.955336574539004,10.609972855394474,199.89498046185471,2,WIFI
34:21:09:45:be:19,Thuis,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2021-05-11 13:35:57,6,-92,59.955336574539004,10.609972855394474,199.89498046185471,2,WIFI
62:31:97:68:e8:18,Altibox919082,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2021-05-11 13:35:57,5,-93,59.955336574539004,10.609972855394474,199.89498046185471,2,WIFI
10:62:eb:99:eb:95,Dlinkwifi,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2021-05-11 13:36:00,6,-82,59.95536913338871,10.609934904081607,200.5806766243567,2,WIFI
